Fri Jul  7 00:53:57 2023 | INFO  | loadConfig                               | Config loaded
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/POKE/ 
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/POKE/
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | k is 0
Fri Jul  7 18:46:51 2023 | ERROR | scanDirectory                            | /userdata/roms/POKE/
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/POKE/ has 0 files
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/wswan/,/userdata/roms/wswanc/ 
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/wswan/
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/wswanc/
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | k is 0
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/wswan/ has 745 files
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | k is 1
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/wswanc/ has 1126 files
Fri Jul  7 18:46:51 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Fri Jul  7 18:46:51 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:46:51 2023 | INFO  | showConsole                              | Current console shown
Fri Jul  7 18:46:51 2023 | INFO  | rewindSection                            | Rewinding section
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/ngp/,/userdata/roms/ngpc/ 
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/ngp/
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/ngpc/
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | k is 0
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/ngp/ has 1 files
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | k is 1
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/ngpc/ has 627 files
Fri Jul  7 18:46:51 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Fri Jul  7 18:46:51 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:46:51 2023 | INFO  | showConsole                              | Current console shown
Fri Jul  7 18:46:51 2023 | INFO  | rewindSection                            | Rewinding section
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/atarilynx/,/userdata/roms/LYNX/ 
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/atarilynx/
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/LYNX/
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | k is 0
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/atarilynx/ has 254 files
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | k is 1
Fri Jul  7 18:46:51 2023 | ERROR | scanDirectory                            | /userdata/roms/LYNX/
Fri Jul  7 18:46:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/LYNX/ has 0 files
Fri Jul  7 18:46:51 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Fri Jul  7 18:46:51 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:46:51 2023 | INFO  | showConsole                              | Current console shown
Fri Jul  7 18:46:52 2023 | INFO  | rewindSection                            | Rewinding section
Fri Jul  7 18:46:52 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/gamegear/ 
Fri Jul  7 18:46:52 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/gamegear/
Fri Jul  7 18:46:52 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Fri Jul  7 18:46:52 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Fri Jul  7 18:46:52 2023 | INFO  | theSectionHasGames                       | k is 0
Fri Jul  7 18:46:52 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/gamegear/ has 2642 files
Fri Jul  7 18:46:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Fri Jul  7 18:46:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:46:52 2023 | INFO  | showConsole                              | Current console shown
Fri Jul  7 18:46:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Fri Jul  7 18:46:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:46:53 2023 | INFO  | showConsole                              | Current console shown
Fri Jul  7 18:46:53 2023 | INFO  | rewindSection                            | Rewinding section
Fri Jul  7 18:46:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Fri Jul  7 18:46:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:46:53 2023 | INFO  | showConsole                              | Current console shown
Fri Jul  7 18:46:54 2023 | INFO  | rewindSection                            | Rewinding section
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/gameandwatch/ 
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/gameandwatch/
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | k is 0
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/gameandwatch/ has 1 files
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/gba/ 
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/gba/
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | k is 0
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/gba/ has 10 files
Fri Jul  7 18:46:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Fri Jul  7 18:46:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:46:54 2023 | INFO  | showConsole                              | Current console shown
Fri Jul  7 18:46:54 2023 | INFO  | rewindSection                            | Rewinding section
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/gbc/ 
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/gbc/
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | k is 0
Fri Jul  7 18:46:54 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/gbc/ has 1698 files
Fri Jul  7 18:46:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Fri Jul  7 18:46:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:46:55 2023 | INFO  | showConsole                              | Current console shown
Fri Jul  7 18:46:56 2023 | INFO  | performAction                            | Loading system background
Fri Jul  7 18:46:56 2023 | INFO  | performAction                            | Loading system picture
Fri Jul  7 18:46:56 2023 | INFO  | performAction                            | Loading game list
Fri Jul  7 18:46:56 2023 | INFO  | loadGameList                             | GAME BOY COLOR
Fri Jul  7 18:46:56 2023 | INFO  | loadGameList                             | Should we skip this?
Fri Jul  7 18:46:56 2023 | INFO  | loadGameList                             | No, loading game list
Fri Jul  7 18:46:56 2023 | INFO  | loadGameList                             | Scanning directory
Fri Jul  7 18:46:56 2023 | INFO  | loadGameList                             | Processing files
Fri Jul  7 18:46:56 2023 | INFO  | loadGameList                             | All files loaded
Fri Jul  7 18:46:56 2023 | INFO  | loadGameList                             | The list needs to be sorted
Fri Jul  7 18:46:56 2023 | INFO  | loadGameList                             | Finished
Fri Jul  7 18:46:56 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:46:56 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:46:56 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:46:56 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:46:56 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:46:59 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:46:59 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:46:59 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:46:59 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:46:59 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:46:59 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:46:59 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:46:59 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:46:59 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:00 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:00 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:00 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:00 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:00 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:00 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:00 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:00 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:00 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:00 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:00 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:00 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:00 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:00 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:00 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:00 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:00 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:00 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:00 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:00 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:00 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:00 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:00 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:00 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:00 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:00 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:01 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:01 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:01 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:01 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:01 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:01 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:01 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:01 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:01 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:01 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:01 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:01 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:01 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:01 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:01 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:01 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:01 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:02 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:02 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:02 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:02 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:02 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:02 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:02 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:02 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:02 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:02 2023 | INFO  | advancePage                              | Entering function
Fri Jul  7 18:47:02 2023 | INFO  | advancePage                              | Less or equal than total pages
Fri Jul  7 18:47:02 2023 | INFO  | advancePage                              | Normal paging
Fri Jul  7 18:47:02 2023 | INFO  | advancePage                              | Not at the last page
Fri Jul  7 18:47:02 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:02 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:02 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:02 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:02 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:03 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:03 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:03 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:03 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:03 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:03 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:03 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:03 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:03 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:03 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:04 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:04 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:04 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:04 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:04 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:04 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:04 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:04 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:04 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:04 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:04 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:04 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:04 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:04 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:04 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:05 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:05 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:05 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:05 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:05 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:05 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 18:47:05 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 18:47:05 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 18:47:05 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 18:47:05 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 18:47:08 2023 | INFO  | Battery                                  | getBatteryLevel
Fri Jul  7 18:47:08 2023 | INFO  | Battery                                  | Battery charge: 90
Fri Jul  7 18:47:08 2023 | INFO  | Battery                                  | Battery charging: 0
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 512 - 84 - {1,255,1}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 384 - 84 - {153,254,0}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 256 - 84 - {255,254,3}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 128 - 84 - {255,152,1}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 0 - 84 - {255,51,0}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | About to go through items
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Session 
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Session 
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | quit
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Theme 
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Theme 
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
