Thu Mar 10 07:24:35 2022 | INFO  | loadConfig                               | Config loaded
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | free as a bird
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | free as a bird 2
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Executable set
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Setting logo, background and system
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Set
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Out
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Out 1
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Out2
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Out 3
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Out 4
Thu Mar 10 07:41:30 2022 | INFO  | initializeFonts                          | Fonts initialized
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Out 5
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Out 6
Thu Mar 10 07:41:30 2022 | INFO  | loadSections                             | Out 7
Thu Mar 10 07:41:30 2022 | INFO  | initialSetup2                            | Loading favorites
Thu Mar 10 07:41:30 2022 | INFO  | loadFavorites                            | Loaded favorites
Thu Mar 10 07:41:30 2022 | INFO  | initSuspendTimer                         | Suspend timer initialized
Thu Mar 10 07:41:30 2022 | INFO  | determineStartingScreen                  | Loading game list
Thu Mar 10 07:41:30 2022 | INFO  | loadGameList                             | PSP
Thu Mar 10 07:41:30 2022 | INFO  | loadGameList                             | Should we skip this?
Thu Mar 10 07:41:30 2022 | INFO  | loadGameList                             | No, loading game list
Thu Mar 10 07:41:30 2022 | INFO  | loadGameList                             | Scanning directory
Thu Mar 10 07:41:30 2022 | INFO  | loadGameList                             | Processing files
Thu Mar 10 07:41:30 2022 | INFO  | loadGameList                             | All files loaded
Thu Mar 10 07:41:30 2022 | INFO  | loadGameList                             | The list needs to be sorted
Thu Mar 10 07:41:30 2022 | INFO  | loadGameList                             | Finished
Thu Mar 10 07:41:30 2022 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Thu Mar 10 07:41:30 2022 | INFO  | determineStartingScreen                  | Found starting screen
Thu Mar 10 07:41:30 2022 | INFO  | Battery                                  | getBatteryLevel
Thu Mar 10 07:41:30 2022 | INFO  | Battery                                  | Battery charge: 64
Thu Mar 10 07:41:30 2022 | INFO  | Battery                                  | Battery charging: 1
Thu Mar 10 07:41:30 2022 | INFO  | main                                     | Checking launch at boot
Thu Mar 10 07:41:30 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:30 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:30 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:30 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 245 - {98,98,98}
Thu Mar 10 07:41:30 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:30 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:30 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:31 2022 | INFO  | Battery                                  | getBatteryLevel
Thu Mar 10 07:41:31 2022 | INFO  | Battery                                  | Battery charge: 64
Thu Mar 10 07:41:31 2022 | INFO  | Battery                                  | Battery charging: 1
Thu Mar 10 07:41:31 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:31 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:31 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:31 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 245 - {98,98,98}
Thu Mar 10 07:41:31 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:31 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:31 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:31 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:31 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:31 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:31 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 269 - {98,98,98}
Thu Mar 10 07:41:31 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:31 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:31 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:31 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:31 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:31 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:31 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 293 - {98,98,98}
Thu Mar 10 07:41:31 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:31 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:31 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:31 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:31 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:31 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:31 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 317 - {98,98,98}
Thu Mar 10 07:41:31 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:31 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:31 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:32 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:32 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:32 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:32 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 341 - {98,98,98}
Thu Mar 10 07:41:32 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:32 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:32 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:32 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:32 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:32 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:32 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 365 - {98,98,98}
Thu Mar 10 07:41:32 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:32 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:32 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:32 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:32 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:32 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:32 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 389 - {98,98,98}
Thu Mar 10 07:41:32 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:32 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:32 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:32 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:32 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:32 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:32 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 413 - {98,98,98}
Thu Mar 10 07:41:32 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:32 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:32 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:32 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:32 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 389 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 365 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 341 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 317 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 293 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 269 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 245 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 221 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 197 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:33 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | 226 - 23 - 9 - 173 - {98,98,98}
Thu Mar 10 07:41:33 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:33 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:33 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:33 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | 226 - 23 - 9 - 149 - {98,98,98}
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:34 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:34 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:34 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 125 - {98,98,98}
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:34 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:34 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:34 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 101 - {98,98,98}
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:34 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:34 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:34 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 77 - {98,98,98}
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:34 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:34 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:34 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 53 - {98,98,98}
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:34 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:34 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:34 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 413 - {98,98,98}
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:34 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:34 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:34 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:34 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 53 - {98,98,98}
Thu Mar 10 07:41:34 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:34 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:34 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 77 - {98,98,98}
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:35 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:35 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 101 - {98,98,98}
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:35 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:35 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 125 - {98,98,98}
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:35 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:35 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | 226 - 23 - 9 - 149 - {98,98,98}
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:35 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:35 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | 226 - 23 - 9 - 173 - {98,98,98}
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:35 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:35 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 197 - {98,98,98}
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:35 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:35 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 221 - {98,98,98}
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:35 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:35 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 245 - {98,98,98}
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:35 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:35 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 269 - {98,98,98}
Thu Mar 10 07:41:35 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:35 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:35 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:35 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:35 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:36 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 293 - {98,98,98}
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:36 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:36 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:36 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:36 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:36 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 317 - {98,98,98}
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:36 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:36 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:36 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:36 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:36 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 293 - {98,98,98}
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:36 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:36 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:36 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:36 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:36 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 269 - {98,98,98}
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:36 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:36 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:36 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:36 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:36 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 245 - {98,98,98}
Thu Mar 10 07:41:36 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:36 2022 | INFO  | drawGameList                             | Game list - Done
Thu Mar 10 07:41:36 2022 | INFO  | setupDecorations                         | Decorations set
Thu Mar 10 07:41:37 2022 | INFO  | updateScreen                             | Menu mode
Thu Mar 10 07:41:37 2022 | INFO  | displayGamePictureInMenu                 | Displaying...
Thu Mar 10 07:41:37 2022 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Thu Mar 10 07:41:37 2022 | INFO  | drawRectangleToScreen                    | 226 - 22 - 9 - 221 - {98,98,98}
Thu Mar 10 07:41:37 2022 | INFO  | drawRectangleToScreen                    | Filling
Thu Mar 10 07:41:37 2022 | INFO  | drawGameList                             | Game list - Done
