Sat Jul 15 01:08:14 2023 | INFO  | loadConfig                               | Config loaded
Sat Jul 15 01:46:12 2023 | INFO  | advancePage                              | Less or equal than total pages
Sat Jul 15 01:46:12 2023 | INFO  | advancePage                              | Normal paging
Sat Jul 15 01:46:12 2023 | INFO  | advancePage                              | Not at the last page
Sat Jul 15 01:46:12 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:12 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:12 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:12 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:12 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:12 2023 | INFO  | advancePage                              | Entering function
Sat Jul 15 01:46:12 2023 | INFO  | advancePage                              | Less or equal than total pages
Sat Jul 15 01:46:12 2023 | INFO  | advancePage                              | Normal paging
Sat Jul 15 01:46:12 2023 | INFO  | advancePage                              | Not at the last page
Sat Jul 15 01:46:12 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:12 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:12 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:12 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:12 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:13 2023 | INFO  | advancePage                              | Entering function
Sat Jul 15 01:46:13 2023 | INFO  | advancePage                              | Less or equal than total pages
Sat Jul 15 01:46:13 2023 | INFO  | advancePage                              | Normal paging
Sat Jul 15 01:46:13 2023 | INFO  | advancePage                              | Not at the last page
Sat Jul 15 01:46:13 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:13 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:13 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:13 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:13 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:13 2023 | INFO  | advancePage                              | Entering function
Sat Jul 15 01:46:13 2023 | INFO  | advancePage                              | Less or equal than total pages
Sat Jul 15 01:46:13 2023 | INFO  | advancePage                              | Normal paging
Sat Jul 15 01:46:13 2023 | INFO  | advancePage                              | Not at the last page
Sat Jul 15 01:46:13 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:13 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:13 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:13 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:13 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:14 2023 | INFO  | advancePage                              | Entering function
Sat Jul 15 01:46:14 2023 | INFO  | advancePage                              | Less or equal than total pages
Sat Jul 15 01:46:14 2023 | INFO  | advancePage                              | Normal paging
Sat Jul 15 01:46:14 2023 | INFO  | advancePage                              | Not at the last page
Sat Jul 15 01:46:14 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:14 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:14 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:14 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:14 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:14 2023 | INFO  | advancePage                              | Entering function
Sat Jul 15 01:46:14 2023 | INFO  | advancePage                              | Less or equal than total pages
Sat Jul 15 01:46:14 2023 | INFO  | advancePage                              | Normal paging
Sat Jul 15 01:46:14 2023 | INFO  | advancePage                              | Not at the last page
Sat Jul 15 01:46:14 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:14 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:14 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:14 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:14 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:15 2023 | INFO  | advancePage                              | Entering function
Sat Jul 15 01:46:15 2023 | INFO  | advancePage                              | Less or equal than total pages
Sat Jul 15 01:46:15 2023 | INFO  | advancePage                              | Normal paging
Sat Jul 15 01:46:15 2023 | INFO  | advancePage                              | Not at the last page
Sat Jul 15 01:46:15 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:15 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:15 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:15 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:15 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:15 2023 | INFO  | advancePage                              | Entering function
Sat Jul 15 01:46:15 2023 | INFO  | advancePage                              | Less or equal than total pages
Sat Jul 15 01:46:15 2023 | INFO  | advancePage                              | Normal paging
Sat Jul 15 01:46:15 2023 | INFO  | advancePage                              | Not at the last page
Sat Jul 15 01:46:15 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:15 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:15 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:15 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:15 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:16 2023 | INFO  | advancePage                              | Entering function
Sat Jul 15 01:46:16 2023 | INFO  | advancePage                              | Less or equal than total pages
Sat Jul 15 01:46:16 2023 | INFO  | advancePage                              | Normal paging
Sat Jul 15 01:46:16 2023 | INFO  | advancePage                              | Not at the last page
Sat Jul 15 01:46:16 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:16 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:16 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:16 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:16 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:17 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:17 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:17 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:17 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:17 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:17 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:17 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:17 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:17 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:17 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:18 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:18 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:18 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:18 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:18 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:18 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:18 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:18 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:18 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:18 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:18 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:18 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:18 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:18 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:18 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:19 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:19 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:19 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:19 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:19 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:19 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:19 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:19 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:19 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:19 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:19 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:19 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:19 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:19 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:19 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:20 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:20 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:20 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:20 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:20 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:20 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:20 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:20 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:20 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:21 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:21 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:21 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:21 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:21 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:21 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:21 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:21 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:21 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:22 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:22 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:22 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:22 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:22 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:22 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:22 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:22 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:22 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:22 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:22 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:22 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:23 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:23 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:23 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:24 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:24 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:24 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:24 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:24 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:24 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:25 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:25 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:25 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:25 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:25 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:25 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:25 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:25 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:25 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:25 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:25 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:25 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:25 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:25 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:26 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:26 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:26 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:26 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:26 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:26 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:26 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:26 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:26 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:26 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:26 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:26 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:27 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:27 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:27 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:27 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:27 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:27 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:27 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:27 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:27 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:27 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:27 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:27 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:27 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:27 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:27 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:27 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:27 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:27 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:28 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:28 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:28 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:28 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:28 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:28 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:28 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:28 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:28 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:28 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:28 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:28 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:28 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:28 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:28 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:28 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:28 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:28 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:28 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:28 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:29 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:29 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:29 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:29 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:29 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:29 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:29 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:29 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:29 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:29 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:30 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:30 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:30 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:30 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:30 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:31 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:31 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:31 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:31 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:31 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:31 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:31 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:31 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:31 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:31 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:33 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:33 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:33 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:33 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:33 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:33 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:33 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:33 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:33 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:33 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:33 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:33 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:33 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:33 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:33 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:33 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:34 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:34 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:34 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:34 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:34 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:34 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:34 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:34 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:34 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:34 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:34 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:34 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:34 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:34 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:35 2023 | INFO  | Battery                                  | getBatteryLevel
Sat Jul 15 01:46:35 2023 | INFO  | Battery                                  | Battery charge: 19
Sat Jul 15 01:46:35 2023 | INFO  | Battery                                  | Battery charging: 1
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | About to go through items
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Session 
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Session 
