Sun Jul  9 00:15:19 2023 | INFO  | loadConfig                               | Config loaded
Sun Jul  9 17:22:35 2023 | INFO  | setCPU                                   | CPU speed set: 1008000
Sun Jul  9 17:22:35 2023 | INFO  | setupKeys                                | Input successfully configured
Sun Jul  9 17:22:35 2023 | INFO  | setupJoystick                            | Joystick successfully configured
Sun Jul  9 17:22:35 2023 | INFO  | checkIfDefault                           | Default state checked
Sun Jul  9 17:22:35 2023 | INFO  | main                                     | Setup 2
Sun Jul  9 17:22:35 2023 | INFO  | initialSetup2                            | Loading theme
Sun Jul  9 17:22:35 2023 | INFO  | initialSetup2                            | Loading section groups
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Entering
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.png
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.png
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.png
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.ini
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.ini
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.ini
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.ini
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.ini
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.png
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:35 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 17:22:36 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.png
Sun Jul  9 17:22:36 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 17:22:36 2023 | INFO  | recursivelyScanDirectory                 | No entry
Sun Jul  9 17:22:36 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 17:22:36 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 17:22:36 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 17:22:36 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 17:22:36 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 17:22:36 2023 | INFO  | loadSectionGroups                        | Loaded section groups
Sun Jul  9 17:22:36 2023 | INFO  | initialSetup2                            | Loading sections
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | PSP
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | NINTENDO DS
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | GAME BOY
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | GAME BOY COLOR
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | GAME BOY ADVANCE
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Loading system logo
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Loading system background
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Loading system picture
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | GAME & WATCH
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | GAME GEAR
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | ATARI LYNX
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | NEO GEO POCKET
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | WONDERSWAN
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | POKEMON MINI
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:36 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | SUPERVISION
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Set
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Out
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Out 1
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Out2
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Out 3
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Out 4
Sun Jul  9 17:22:37 2023 | INFO  | initializeFonts                          | Fonts initialized
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Out 5
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Out 6
Sun Jul  9 17:22:37 2023 | INFO  | loadSections                             | Out 7
Sun Jul  9 17:22:37 2023 | INFO  | initialSetup2                            | Loading favorites
Sun Jul  9 17:22:37 2023 | INFO  | loadFavorites                            | Loaded favorites
Sun Jul  9 17:22:37 2023 | INFO  | initSuspendTimer                         | Suspend timer initialized
Sun Jul  9 17:22:37 2023 | INFO  | determineStartingScreen                  | Loading game list
Sun Jul  9 17:22:37 2023 | INFO  | loadGameList                             | GAME BOY ADVANCE
Sun Jul  9 17:22:37 2023 | INFO  | loadGameList                             | Should we skip this?
Sun Jul  9 17:22:37 2023 | INFO  | loadGameList                             | No, loading game list
Sun Jul  9 17:22:37 2023 | INFO  | loadGameList                             | Scanning directory
Sun Jul  9 17:22:37 2023 | INFO  | loadGameList                             | Processing files
Sun Jul  9 17:22:37 2023 | INFO  | loadGameList                             | All files loaded
Sun Jul  9 17:22:37 2023 | INFO  | loadGameList                             | The list needs to be sorted
Sun Jul  9 17:22:37 2023 | INFO  | loadGameList                             | Finished
Sun Jul  9 17:22:37 2023 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Sun Jul  9 17:22:37 2023 | INFO  | determineStartingScreen                  | Found starting screen
Sun Jul  9 17:22:37 2023 | INFO  | Battery                                  | getBatteryLevel
Sun Jul  9 17:22:37 2023 | INFO  | Battery                                  | Battery charge: 43
Sun Jul  9 17:22:37 2023 | INFO  | Battery                                  | Battery charging: 1
Sun Jul  9 17:22:37 2023 | INFO  | main                                     | Checking launch at boot
Sun Jul  9 17:22:37 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:37 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:37 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:37 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:37 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:37 2023 | INFO  | Battery                                  | getBatteryLevel
Sun Jul  9 17:22:37 2023 | INFO  | Battery                                  | Battery charge: 43
Sun Jul  9 17:22:37 2023 | INFO  | Battery                                  | Battery charging: 1
Sun Jul  9 17:22:37 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:37 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:37 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:37 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:37 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:40 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:40 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:40 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:40 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:40 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:40 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:40 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:40 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:40 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:40 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:43 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:43 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:43 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:43 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:43 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:43 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:43 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:43 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:43 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:43 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:43 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:43 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:43 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:43 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:43 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:43 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:43 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:43 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:43 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:43 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:43 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:43 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:43 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:43 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:43 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:43 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:44 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:44 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:44 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 17:22:44 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 17:22:45 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 17:22:45 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 17:22:45 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 17:22:47 2023 | INFO  | Battery                                  | getBatteryLevel
Sun Jul  9 17:22:47 2023 | INFO  | Battery                                  | Battery charge: 43
Sun Jul  9 17:22:47 2023 | INFO  | Battery                                  | Battery charging: 1
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | Filling
