Tue Jul 11 01:19:59 2023 | INFO  | loadConfig                               | Config loaded
Tue Jul 11 18:20:12 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:12 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:12 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:12 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:12 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:12 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:12 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:12 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:12 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:12 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:13 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:13 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:13 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:13 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:13 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:13 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:13 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:13 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:13 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:13 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:14 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:14 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:14 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:14 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:14 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:14 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:14 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:14 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:14 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:14 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:14 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:14 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:14 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:14 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:14 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:15 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:15 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:15 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:15 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:15 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:15 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:15 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:15 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:15 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:15 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:15 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:15 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:15 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:15 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:15 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:15 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:15 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:16 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:16 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:16 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:16 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:16 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:16 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:16 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:16 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:16 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:16 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:16 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:16 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:16 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:17 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:17 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:17 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:17 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:17 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:18 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:18 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:18 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:19 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:19 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:19 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:19 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:19 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:19 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:19 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:19 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:19 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:19 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:20 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:20 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:20 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:20 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:20 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:20 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:20 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:20 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:20 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:20 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:20 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:20 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:20 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:20 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:21 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:21 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:21 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:21 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:21 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:21 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:21 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:21 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:21 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:21 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:22 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:22 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:22 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:22 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:22 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:22 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:22 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:22 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:22 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:22 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:22 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:22 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:23 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:23 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:23 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:23 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:23 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:23 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:23 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:23 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:23 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:23 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:23 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:23 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:23 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:23 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:51 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:20:51 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:20:51 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:20:51 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:20:51 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:20:51 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:20:51 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:51 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:20:52 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 18:20:52 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 18:20:52 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | About to go through items
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Session 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Session 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | quit
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Theme 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Theme 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Appearance 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Appearance 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | System 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | System 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Help 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Help 
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Tue Jul 11 18:20:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:52 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Out of the loop
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing Footer
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | About to go through items
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Session 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Session 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | quit
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
